TwoTheta,Counts,Starch
19.44,5221,Corn
19.419,5178,Corn
19.398,5147,Corn
19.377,5140,Corn
19.356,5169,Corn
19.335,5064,Corn
19.313,5161,Corn
19.292,5193,Corn
19.271,5139,Corn
19.25,5109,Corn
19.229,5107,Corn
19.208,5157,Corn
19.187,5150,Corn
19.165,5232,Corn
19.144,5241,Corn
19.123,5208,Corn
19.102,5162,Corn
19.081,5314,Corn
19.06,5382,Corn
19.039,5151,Corn
19.017,5313,Corn
18.996,5237,Corn
18.975,5251,Corn
18.954,5336,Corn
18.933,5375,Corn
18.912,5184,Corn
18.891,5407,Corn
18.869,5340,Corn
18.848,5318,Corn
18.827,5495,Corn
18.806,5625,Corn
18.785,5516,Corn
18.764,5559,Corn
18.743,5668,Corn
18.721,5600,Corn
18.7,5596,Corn
18.679,5722,Corn
18.658,5785,Corn
18.637,5838,Corn
18.616,5784,Corn
18.595,6011,Corn
18.573,6046,Corn
18.552,5982,Corn
18.531,6150,Corn
18.51,6089,Corn
18.489,6119,Corn
18.468,6309,Corn
18.447,6233,Corn
18.425,6355,Corn
18.404,6391,Corn
18.383,6531,Corn
18.362,6604,Corn
18.341,6600,Corn
18.32,6720,Corn
18.299,6653,Corn
18.277,6695,Corn
18.256,6917,Corn
18.235,6881,Corn
18.214,7055,Corn
18.193,7013,Corn
18.172,7028,Corn
18.151,7032,Corn
18.129,7169,Corn
18.108,7045,Corn
18.087,7209,Corn
18.066,7110,Corn
18.045,7081,Corn
18.024,7209,Corn
18.003,7305,Corn
17.981,7190,Corn
17.96,7269,Corn
17.939,7146,Corn
17.918,7199,Corn
17.897,7082,Corn
17.876,7204,Corn
17.855,7113,Corn
17.833,7050,Corn
17.812,6900,Corn
17.791,7065,Corn
17.77,6978,Corn
17.749,6955,Corn
17.728,6939,Corn
17.707,6801,Corn
17.685,6834,Corn
17.664,6811,Corn
17.643,6852,Corn
17.622,6729,Corn
17.601,6839,Corn
17.58,6978,Corn
17.559,6726,Corn
17.537,6888,Corn
17.516,6839,Corn
17.495,6942,Corn
17.474,6948,Corn
17.453,6866,Corn
17.432,6961,Corn
17.411,7018,Corn
17.389,6911,Corn
17.368,6982,Corn
17.347,7070,Corn
17.326,7073,Corn
17.305,6973,Corn
17.284,7262,Corn
17.263,7137,Corn
17.241,7211,Corn
17.22,7366,Corn
17.199,7275,Corn
17.178,7376,Corn
17.157,7234,Corn
17.136,7343,Corn
17.115,7187,Corn
17.093,7131,Corn
17.072,7320,Corn
17.051,7210,Corn
17.03,7188,Corn
17.009,7146,Corn
16.988,7177,Corn
16.967,6963,Corn
16.945,7072,Corn
16.924,7021,Corn
16.903,6935,Corn
16.882,6741,Corn
16.861,6626,Corn
16.84,6818,Corn
16.819,6697,Corn
16.797,6662,Corn
16.776,6497,Corn
16.755,6521,Corn
16.734,6441,Corn
16.713,6551,Corn
16.692,6300,Corn
16.671,6457,Corn
16.649,6402,Corn
16.628,6003,Corn
16.607,6246,Corn
16.586,6032,Corn
16.565,5900,Corn
16.544,6050,Corn
16.523,5860,Corn
16.501,5942,Corn
16.48,5844,Corn
16.459,5818,Corn
16.438,5635,Corn
16.417,5568,Corn
16.396,5621,Corn
16.375,5586,Corn
16.353,5489,Corn
16.332,5592,Corn
16.311,5445,Corn
16.29,5301,Corn
16.269,5453,Corn
16.248,5450,Corn
16.227,5238,Corn
16.205,5390,Corn
16.184,5278,Corn
16.163,5159,Corn
16.142,5258,Corn
16.121,5305,Corn
16.1,5122,Corn
16.079,5319,Corn
16.057,5050,Corn
16.036,5227,Corn
16.015,5373,Corn
15.994,5103,Corn
15.973,5158,Corn
15.952,5153,Corn
15.931,5234,Corn
15.909,5183,Corn
15.888,5365,Corn
15.867,5217,Corn
15.846,5242,Corn
15.825,5301,Corn
15.804,5304,Corn
15.783,5305,Corn
15.761,5395,Corn
15.74,5377,Corn
15.719,5451,Corn
15.698,5437,Corn
15.677,5500,Corn
15.656,5517,Corn
15.635,5712,Corn
15.613,5717,Corn
15.592,5578,Corn
15.571,5703,Corn
15.55,5788,Corn
15.529,5850,Corn
15.508,6031,Corn
15.487,6104,Corn
15.465,6074,Corn
15.444,6180,Corn
15.423,6041,Corn
15.402,6364,Corn
15.381,6033,Corn
15.36,6289,Corn
15.339,6327,Corn
15.317,6486,Corn
15.296,6611,Corn
15.275,6581,Corn
15.254,6568,Corn
15.233,6515,Corn
15.212,6664,Corn
15.191,6573,Corn
15.169,6540,Corn
15.148,6692,Corn
15.127,6638,Corn
15.106,6735,Corn
15.085,6602,Corn
15.064,6578,Corn
15.043,6575,Corn
15.021,6594,Corn
15,6500,Corn
14.979,6456,Corn
14.958,6425,Corn
14.937,6426,Corn
14.916,6363,Corn
14.895,6216,Corn
14.873,6306,Corn
14.852,6159,Corn
14.831,6087,Corn
14.81,6001,Corn
14.789,6164,Corn
14.768,6109,Corn
14.747,5905,Corn
14.725,6143,Corn
14.704,5873,Corn
14.683,5751,Corn
14.662,5688,Corn
14.641,5688,Corn
14.62,5740,Corn
14.599,5607,Corn
14.577,5583,Corn
14.556,5472,Corn
14.535,5392,Corn
14.514,5376,Corn
14.493,5257,Corn
14.472,5476,Corn
14.451,5210,Corn
14.429,5196,Corn
14.408,5330,Corn
14.387,5184,Corn
14.366,5124,Corn
14.345,5079,Corn
14.324,5135,Corn
14.303,5053,Corn
14.281,5016,Corn
14.26,5030,Corn
14.239,5065,Corn
14.218,5129,Corn
14.197,5045,Corn
14.176,4998,Corn
14.155,4854,Corn
14.133,4869,Corn
14.112,4770,Corn
14.091,4794,Corn
14.07,4779,Corn
14.049,4896,Corn
14.028,4882,Corn
14.007,4929,Corn
13.986,4828,Corn
13.964,4702,Corn
13.943,4795,Corn
13.922,4803,Corn
13.901,4659,Corn
13.88,4753,Corn
13.859,4762,Corn
13.838,4941,Corn
13.816,4731,Corn
13.795,4879,Corn
13.774,4579,Corn
13.753,4790,Corn
13.732,4755,Corn
13.711,4778,Corn
13.69,4670,Corn
13.668,4800,Corn
13.647,4630,Corn
13.626,4636,Corn
13.605,4691,Corn
13.584,4617,Corn
13.563,4747,Corn
13.542,4679,Corn
13.52,4670,Corn
13.499,4588,Corn
13.478,4653,Corn
13.457,4682,Corn
13.436,4674,Corn
13.415,4708,Corn
13.394,4617,Corn
13.372,4725,Corn
13.351,4641,Corn
13.33,4807,Corn
13.309,4693,Corn
13.288,4751,Corn
13.267,4656,Corn
13.246,4601,Corn
13.224,4854,Corn
13.203,4788,Corn
13.182,4823,Corn
13.161,4798,Corn
13.14,4682,Corn
13.119,4579,Corn
13.098,4787,Corn
13.076,4743,Corn
13.055,4755,Corn
13.034,4676,Corn
13.013,4665,Corn
12.992,4648,Corn
12.971,4679,Corn
12.95,4739,Corn
12.928,4644,Corn
12.907,4728,Corn
12.886,4754,Corn
12.865,4747,Corn
12.844,4643,Corn
12.823,4614,Corn
12.802,4739,Corn
12.78,4653,Corn
12.759,4772,Corn
12.738,4624,Corn
12.717,4847,Corn
12.696,4694,Corn
12.675,4713,Corn
12.654,4710,Corn
12.632,4636,Corn
12.611,4745,Corn
12.59,4697,Corn
12.569,4734,Corn
12.548,4848,Corn
12.527,4639,Corn
12.506,4596,Corn
12.484,4673,Corn
12.463,4693,Corn
12.442,4769,Corn
12.421,4589,Corn
12.4,4756,Corn
12.379,4707,Corn
12.358,4628,Corn
12.336,4693,Corn
12.315,4745,Corn
12.294,4679,Corn
12.273,4689,Corn
12.252,4648,Corn
12.231,4757,Corn
12.21,4847,Corn
12.188,4623,Corn
12.167,4669,Corn
12.146,4678,Corn
12.125,4656,Corn
12.104,4635,Corn
12.083,4738,Corn
12.062,4789,Corn
12.04,4615,Corn
12.019,4576,Corn
11.998,4725,Corn
11.977,4648,Corn
11.956,4642,Corn
11.935,4788,Corn
11.914,4561,Corn
11.892,4667,Corn
11.871,4705,Corn
11.85,4599,Corn
11.829,4697,Corn
11.808,4625,Corn
11.787,4522,Corn
11.766,4570,Corn
11.744,4716,Corn
11.723,4646,Corn
11.702,4677,Corn
11.681,4785,Corn
11.66,4596,Corn
11.639,4635,Corn
11.618,4730,Corn
11.596,4763,Corn
11.575,4634,Corn
11.554,4699,Corn
11.533,4744,Corn
11.512,4746,Corn
11.491,4773,Corn
11.47,4735,Corn
11.448,4834,Corn
11.427,4866,Corn
11.406,4800,Corn
11.385,4766,Corn
11.364,4700,Corn
11.343,4793,Corn
11.322,4760,Corn
11.3,4718,Corn
11.279,4717,Corn
11.258,4750,Corn
11.237,4662,Corn
11.216,4724,Corn
11.195,4630,Corn
11.174,4718,Corn
11.152,4752,Corn
11.131,4730,Corn
11.11,4570,Corn
11.089,4843,Corn
11.068,4640,Corn
11.047,4592,Corn
11.026,4613,Corn
11.004,4618,Corn
10.983,4503,Corn
10.962,4588,Corn
10.941,4555,Corn
10.92,4534,Corn
10.899,4424,Corn
10.878,4493,Corn
10.856,4611,Corn
10.835,4541,Corn
10.814,4439,Corn
10.793,4383,Corn
10.772,4520,Corn
10.751,4453,Corn
10.73,4347,Corn
10.708,4340,Corn
10.687,4474,Corn
10.666,4378,Corn
10.645,4412,Corn
10.624,4433,Corn
10.603,4391,Corn
10.582,4356,Corn
10.56,4411,Corn
10.539,4387,Corn
10.518,4362,Corn
10.497,4343,Corn
10.476,4276,Corn
10.455,4264,Corn
10.434,4452,Corn
10.412,4382,Corn
10.391,4227,Corn
10.37,4278,Corn
10.349,4393,Corn
10.328,4387,Corn
10.307,4345,Corn
10.286,4289,Corn
10.264,4320,Corn
10.243,4356,Corn
10.222,4433,Corn
10.201,4354,Corn
10.18,4426,Corn
10.159,4443,Corn
10.138,4430,Corn
10.116,4326,Corn
10.095,4349,Corn
10.074,4460,Corn
10.053,4422,Corn
10.032,4457,Corn
10.011,4462,Corn
9.99,4508,Corn
9.968,4380,Corn
9.947,4364,Corn
9.926,4492,Corn
9.905,4251,Corn
9.884,4369,Corn
9.863,4351,Corn
9.842,4335,Corn
9.82,4372,Corn
9.799,4400,Corn
9.778,4353,Corn
9.757,4238,Corn
9.736,4350,Corn
9.715,4195,Corn
9.694,4237,Corn
9.672,4204,Corn
9.651,4203,Corn
9.63,4149,Corn
9.609,4095,Corn
9.588,4133,Corn
9.567,4242,Corn
9.546,4294,Corn
9.524,4154,Corn
9.503,4025,Corn
9.482,4121,Corn
9.461,4212,Corn
9.44,4102,Corn
9.419,4070,Corn
9.398,4217,Corn
9.376,4105,Corn
9.355,4123,Corn
9.334,4097,Corn
9.313,4037,Corn
9.292,4136,Corn
9.271,4203,Corn
9.25,4171,Corn
9.228,4196,Corn
9.207,4073,Corn
9.186,3959,Corn
9.165,4128,Corn
9.144,4205,Corn
9.123,4210,Corn
9.102,4066,Corn
9.08,4162,Corn
9.059,4149,Corn
9.038,4162,Corn
9.017,4043,Corn
8.996,4063,Corn
8.975,4035,Corn
8.954,4178,Corn
8.932,3935,Corn
8.911,4097,Corn
8.89,4154,Corn
8.869,4073,Corn
8.848,4033,Corn
8.827,3980,Corn
8.806,4020,Corn
8.784,4043,Corn
8.763,4046,Corn
8.742,3951,Corn
8.721,4092,Corn
8.7,3990,Corn
8.679,4093,Corn
8.658,3994,Corn
8.636,3980,Corn
8.615,3974,Corn
8.594,4073,Corn
8.573,3940,Corn
8.552,4022,Corn
8.531,3992,Corn
8.51,3793,Corn
8.488,4010,Corn
8.467,3925,Corn
8.446,3920,Corn
8.425,3880,Corn
8.404,4028,Corn
8.383,3934,Corn
8.362,3933,Corn
8.34,3999,Corn
8.319,3947,Corn
8.298,3932,Corn
8.277,3943,Corn
8.256,3881,Corn
8.235,3946,Corn
8.214,3915,Corn
8.192,3881,Corn
8.171,3908,Corn
8.15,3930,Corn
8.129,3900,Corn
8.108,3883,Corn
8.087,3918,Corn
8.066,3872,Corn
8.044,3956,Corn
8.023,3841,Corn
8.002,3984,Corn
7.981,3924,Corn
7.96,3806,Corn
7.939,3924,Corn
7.918,3878,Corn
7.897,3880,Corn
7.875,3844,Corn
7.854,3816,Corn
7.833,3974,Corn
7.812,3877,Corn
7.791,3882,Corn
7.77,3753,Corn
7.749,3892,Corn
7.727,3886,Corn
7.706,3773,Corn
7.685,3938,Corn
7.664,3889,Corn
7.643,3786,Corn
7.622,3882,Corn
7.601,3902,Corn
7.579,3781,Corn
7.558,3800,Corn
7.537,3818,Corn
7.516,3841,Corn
7.495,3761,Corn
7.474,3833,Corn
7.453,3704,Corn
7.431,3799,Corn
7.41,3832,Corn
7.389,3811,Corn
7.368,3854,Corn
7.347,3729,Corn
7.326,3780,Corn
7.305,3810,Corn
7.283,3863,Corn
7.262,3667,Corn
7.241,3775,Corn
7.22,3788,Corn
7.199,3733,Corn
7.178,3758,Corn
7.157,3719,Corn
7.135,3796,Corn
7.114,3787,Corn
7.093,3664,Corn
7.072,3746,Corn
7.051,3767,Corn
7.03,3729,Corn
7.009,3800,Corn
6.987,3795,Corn
6.966,3699,Corn
6.945,3664,Corn
6.924,3647,Corn
6.903,3739,Corn
6.882,3689,Corn
6.861,3701,Corn
6.839,3703,Corn
6.818,3597,Corn
6.797,3662,Corn
6.776,3682,Corn
6.755,3732,Corn
6.734,3614,Corn
6.713,3659,Corn
6.691,3666,Corn
6.67,3592,Corn
6.649,3645,Corn
6.628,3590,Corn
6.607,3798,Corn
6.586,3692,Corn
6.565,3601,Corn
6.543,3596,Corn
6.522,3546,Corn
6.501,3541,Corn
6.48,3743,Corn
6.459,3677,Corn
6.438,3629,Corn
6.417,3575,Corn
6.395,3690,Corn
6.374,3540,Corn
6.353,3631,Corn
6.332,3687,Corn
6.311,3626,Corn
6.29,3541,Corn
6.269,3507,Corn
6.247,3658,Corn
6.226,3568,Corn
6.205,3629,Corn
6.184,3672,Corn
6.163,3571,Corn
6.142,3649,Corn
6.121,3604,Corn
6.099,3569,Corn
6.078,3591,Corn
6.057,3704,Corn
6.036,3487,Corn
6.015,3575,Corn
5.994,3610,Corn
5.973,3632,Corn
5.951,3567,Corn
5.93,3655,Corn
5.909,3635,Corn
5.888,3512,Corn
5.867,3548,Corn
5.846,3625,Corn
5.825,3553,Corn
5.803,3686,Corn
5.782,3685,Corn
5.761,3615,Corn
5.74,3647,Corn
5.719,3612,Corn
5.698,3655,Corn
5.677,3502,Corn
5.655,3697,Corn
5.634,3709,Corn
5.613,3759,Corn
5.592,3772,Corn
5.571,3731,Corn
5.55,3977,Corn
5.529,3928,Corn
5.507,3999,Corn
5.486,4020,Corn
5.465,4072,Corn
5.444,4053,Corn
5.423,4115,Corn
5.402,4084,Corn
5.381,4246,Corn
5.359,4280,Corn
5.338,4255,Corn
5.317,4229,Corn
5.296,4190,Corn
5.275,4367,Corn
5.254,4524,Corn
5.233,4570,Corn
5.211,4473,Corn
5.19,4584,Corn
5.169,4587,Corn
5.148,4653,Corn
5.127,4736,Corn
5.106,4839,Corn
5.085,4882,Corn
5.063,4930,Corn
5.042,5029,Corn
5.021,4978,Corn
5,4978,Corn
65.002,811,Potato
64.981,809,Potato
64.96,818,Potato
64.939,813,Potato
64.917,860,Potato
64.896,858,Potato
64.875,813,Potato
64.854,792,Potato
64.833,781,Potato
64.812,799,Potato
64.791,809,Potato
64.769,802,Potato
64.748,821,Potato
64.727,814,Potato
64.706,802,Potato
64.685,877,Potato
64.664,794,Potato
64.643,817,Potato
64.621,770,Potato
64.6,795,Potato
64.579,797,Potato
64.558,822,Potato
64.537,802,Potato
64.516,785,Potato
64.495,822,Potato
64.473,833,Potato
64.452,783,Potato
64.431,782,Potato
64.41,778,Potato
64.389,859,Potato
64.368,831,Potato
64.347,852,Potato
64.325,809,Potato
64.304,812,Potato
64.283,796,Potato
64.262,820,Potato
64.241,800,Potato
64.22,797,Potato
64.199,802,Potato
64.177,807,Potato
64.156,871,Potato
64.135,836,Potato
64.114,806,Potato
64.093,771,Potato
64.072,851,Potato
64.051,831,Potato
64.029,849,Potato
64.008,824,Potato
63.987,826,Potato
63.966,794,Potato
63.945,835,Potato
63.924,792,Potato
63.903,840,Potato
63.881,797,Potato
63.86,834,Potato
63.839,816,Potato
63.818,843,Potato
63.797,776,Potato
63.776,784,Potato
63.755,830,Potato
63.733,817,Potato
63.712,792,Potato
63.691,847,Potato
63.67,845,Potato
63.649,809,Potato
63.628,849,Potato
63.607,817,Potato
63.585,849,Potato
63.564,799,Potato
63.543,824,Potato
63.522,785,Potato
63.501,849,Potato
63.48,812,Potato
63.459,793,Potato
63.437,828,Potato
63.416,890,Potato
63.395,870,Potato
63.374,908,Potato
63.353,871,Potato
63.332,851,Potato
63.311,837,Potato
63.289,815,Potato
63.268,851,Potato
63.247,828,Potato
63.226,850,Potato
63.205,854,Potato
63.184,822,Potato
63.163,807,Potato
63.141,781,Potato
63.12,817,Potato
63.099,837,Potato
63.078,890,Potato
63.057,829,Potato
63.036,855,Potato
63.015,820,Potato
62.993,871,Potato
62.972,904,Potato
62.951,808,Potato
62.93,806,Potato
62.909,772,Potato
62.888,853,Potato
62.867,788,Potato
62.845,805,Potato
62.824,831,Potato
62.803,841,Potato
62.782,780,Potato
62.761,870,Potato
62.74,854,Potato
62.719,830,Potato
62.697,830,Potato
62.676,895,Potato
62.655,840,Potato
62.634,813,Potato
62.613,868,Potato
62.592,882,Potato
62.571,818,Potato
62.549,857,Potato
62.528,824,Potato
62.507,831,Potato
62.486,875,Potato
62.465,859,Potato
62.444,868,Potato
62.423,862,Potato
62.401,839,Potato
62.38,822,Potato
62.359,862,Potato
62.338,833,Potato
62.317,861,Potato
62.296,804,Potato
62.275,808,Potato
62.254,854,Potato
62.232,794,Potato
62.211,877,Potato
62.19,886,Potato
62.169,828,Potato
62.148,842,Potato
62.127,818,Potato
62.106,812,Potato
62.084,840,Potato
62.063,850,Potato
62.042,857,Potato
62.021,905,Potato
62,832,Potato
61.979,875,Potato
61.958,836,Potato
61.936,900,Potato
61.915,853,Potato
61.894,849,Potato
61.873,868,Potato
61.852,851,Potato
61.831,871,Potato
61.81,853,Potato
61.788,846,Potato
61.767,857,Potato
61.746,868,Potato
61.725,907,Potato
61.704,819,Potato
61.683,874,Potato
61.662,824,Potato
61.64,826,Potato
61.619,840,Potato
61.598,837,Potato
61.577,848,Potato
61.556,835,Potato
61.535,853,Potato
61.514,840,Potato
61.492,887,Potato
61.471,865,Potato
61.45,837,Potato
61.429,788,Potato
61.408,871,Potato
61.387,877,Potato
61.366,862,Potato
61.344,805,Potato
61.323,841,Potato
61.302,916,Potato
61.281,826,Potato
61.26,783,Potato
61.239,869,Potato
61.218,865,Potato
61.196,879,Potato
61.175,827,Potato
61.154,867,Potato
61.133,848,Potato
61.112,885,Potato
61.091,820,Potato
61.07,859,Potato
61.048,884,Potato
61.027,912,Potato
61.006,890,Potato
60.985,808,Potato
60.964,875,Potato
60.943,861,Potato
60.922,808,Potato
60.9,833,Potato
60.879,843,Potato
60.858,835,Potato
60.837,868,Potato
60.816,873,Potato
60.795,873,Potato
60.774,860,Potato
60.752,834,Potato
60.731,891,Potato
60.71,891,Potato
60.689,891,Potato
60.668,885,Potato
60.647,835,Potato
60.626,850,Potato
60.604,873,Potato
60.583,934,Potato
60.562,892,Potato
60.541,838,Potato
60.52,861,Potato
60.499,899,Potato
60.478,874,Potato
60.456,855,Potato
60.435,889,Potato
60.414,871,Potato
60.393,946,Potato
60.372,860,Potato
60.351,860,Potato
60.33,885,Potato
60.308,844,Potato
60.287,862,Potato
60.266,863,Potato
60.245,872,Potato
60.224,859,Potato
60.203,879,Potato
60.182,869,Potato
60.16,875,Potato
60.139,915,Potato
60.118,885,Potato
60.097,874,Potato
60.076,903,Potato
60.055,922,Potato
60.034,873,Potato
60.012,848,Potato
59.991,892,Potato
59.97,898,Potato
59.949,926,Potato
59.928,904,Potato
59.907,893,Potato
59.886,920,Potato
59.864,836,Potato
59.843,869,Potato
59.822,900,Potato
59.801,840,Potato
59.78,863,Potato
59.759,916,Potato
59.738,917,Potato
59.716,890,Potato
59.695,899,Potato
59.674,895,Potato
59.653,899,Potato
59.632,931,Potato
59.611,913,Potato
59.59,904,Potato
59.568,877,Potato
59.547,957,Potato
59.526,916,Potato
59.505,930,Potato
59.484,901,Potato
59.463,829,Potato
59.442,936,Potato
59.42,907,Potato
59.399,950,Potato
59.378,908,Potato
59.357,863,Potato
59.336,926,Potato
59.315,880,Potato
59.294,954,Potato
59.272,874,Potato
59.251,930,Potato
59.23,958,Potato
59.209,949,Potato
59.188,880,Potato
59.167,917,Potato
59.146,961,Potato
59.124,890,Potato
59.103,900,Potato
59.082,970,Potato
59.061,910,Potato
59.04,975,Potato
59.019,967,Potato
58.998,929,Potato
58.976,890,Potato
58.955,916,Potato
58.934,980,Potato
58.913,929,Potato
58.892,895,Potato
58.871,929,Potato
58.85,886,Potato
58.828,883,Potato
58.807,933,Potato
58.786,924,Potato
58.765,898,Potato
58.744,903,Potato
58.723,871,Potato
58.702,941,Potato
58.68,919,Potato
58.659,900,Potato
58.638,1001,Potato
58.617,926,Potato
58.596,920,Potato
58.575,963,Potato
58.554,956,Potato
58.532,951,Potato
58.511,1008,Potato
58.49,953,Potato
58.469,923,Potato
58.448,921,Potato
58.427,929,Potato
58.406,937,Potato
58.384,920,Potato
58.363,967,Potato
58.342,934,Potato
58.321,934,Potato
58.3,930,Potato
58.279,929,Potato
58.258,972,Potato
58.236,927,Potato
58.215,986,Potato
58.194,896,Potato
58.173,934,Potato
58.152,977,Potato
58.131,982,Potato
58.11,964,Potato
58.088,963,Potato
58.067,977,Potato
58.046,974,Potato
58.025,945,Potato
58.004,938,Potato
57.983,983,Potato
57.962,956,Potato
57.94,976,Potato
57.919,973,Potato
57.898,937,Potato
57.877,979,Potato
57.856,906,Potato
57.835,1006,Potato
57.814,993,Potato
57.792,906,Potato
57.771,997,Potato
57.75,955,Potato
57.729,972,Potato
57.708,958,Potato
57.687,956,Potato
57.666,974,Potato
57.644,971,Potato
57.623,953,Potato
57.602,987,Potato
57.581,967,Potato
57.56,970,Potato
57.539,945,Potato
57.518,937,Potato
57.496,1009,Potato
57.475,965,Potato
57.454,914,Potato
57.433,1027,Potato
57.412,972,Potato
57.391,952,Potato
57.37,974,Potato
57.348,994,Potato
57.327,935,Potato
57.306,994,Potato
57.285,969,Potato
57.264,1004,Potato
57.243,949,Potato
57.222,976,Potato
57.2,1051,Potato
57.179,982,Potato
57.158,967,Potato
57.137,975,Potato
57.116,1039,Potato
57.095,979,Potato
57.074,998,Potato
57.052,1023,Potato
57.031,980,Potato
57.01,968,Potato
56.989,1019,Potato
56.968,1045,Potato
56.947,989,Potato
56.926,1048,Potato
56.904,971,Potato
56.883,1038,Potato
56.862,1021,Potato
56.841,984,Potato
56.82,1047,Potato
56.799,1006,Potato
56.778,971,Potato
56.756,986,Potato
56.735,1050,Potato
56.714,1020,Potato
56.693,1039,Potato
56.672,1001,Potato
56.651,985,Potato
56.63,1025,Potato
56.608,1078,Potato
56.587,966,Potato
56.566,1101,Potato
56.545,967,Potato
56.524,1073,Potato
56.503,1021,Potato
56.482,965,Potato
56.46,1064,Potato
56.439,1074,Potato
56.418,978,Potato
56.397,1009,Potato
56.376,1025,Potato
56.355,1027,Potato
56.334,999,Potato
56.312,987,Potato
56.291,1007,Potato
56.27,1037,Potato
56.249,1020,Potato
56.228,1022,Potato
56.207,1101,Potato
56.186,1039,Potato
56.165,1033,Potato
56.143,1001,Potato
56.122,1024,Potato
56.101,1067,Potato
56.08,987,Potato
56.059,1104,Potato
56.038,1019,Potato
56.017,1026,Potato
55.995,1013,Potato
55.974,1068,Potato
55.953,1010,Potato
55.932,1013,Potato
55.911,1049,Potato
55.89,1077,Potato
55.869,1087,Potato
55.847,1100,Potato
55.826,1041,Potato
55.805,997,Potato
55.784,1100,Potato
55.763,1026,Potato
55.742,995,Potato
55.721,1062,Potato
55.699,1026,Potato
55.678,1042,Potato
55.657,1048,Potato
55.636,1030,Potato
55.615,1022,Potato
55.594,1031,Potato
55.573,1044,Potato
55.551,1079,Potato
55.53,1029,Potato
55.509,1049,Potato
55.488,1065,Potato
55.467,1015,Potato
55.446,1051,Potato
55.425,1015,Potato
55.403,1016,Potato
55.382,1118,Potato
55.361,1031,Potato
55.34,1061,Potato
55.319,1031,Potato
55.298,1038,Potato
55.277,1084,Potato
55.255,1069,Potato
55.234,1124,Potato
55.213,1035,Potato
55.192,1020,Potato
55.171,1043,Potato
55.15,1064,Potato
55.129,1109,Potato
55.107,1081,Potato
55.086,1056,Potato
55.065,1107,Potato
55.044,1087,Potato
55.023,1102,Potato
55.002,1084,Potato
54.981,1033,Potato
54.959,1029,Potato
54.938,1054,Potato
54.917,1103,Potato
54.896,1047,Potato
54.875,1068,Potato
54.854,1060,Potato
54.833,1067,Potato
54.811,1087,Potato
54.79,1086,Potato
54.769,1077,Potato
54.748,1096,Potato
54.727,1057,Potato
54.706,1111,Potato
54.685,1096,Potato
54.663,1109,Potato
54.642,1060,Potato
54.621,1103,Potato
54.6,1015,Potato
54.579,1076,Potato
54.558,1112,Potato
54.537,1088,Potato
54.515,1094,Potato
54.494,1142,Potato
54.473,1029,Potato
54.452,1143,Potato
54.431,1047,Potato
54.41,1079,Potato
54.389,1091,Potato
54.367,1100,Potato
54.346,1089,Potato
54.325,1149,Potato
54.304,1135,Potato
54.283,1111,Potato
54.262,1135,Potato
54.241,1118,Potato
54.219,1104,Potato
54.198,1102,Potato
54.177,1118,Potato
54.156,1054,Potato
54.135,1149,Potato
54.114,1119,Potato
54.093,1113,Potato
54.071,1059,Potato
54.05,1175,Potato
54.029,1128,Potato
54.008,1126,Potato
53.987,1141,Potato
53.966,1157,Potato
53.945,1153,Potato
53.923,1164,Potato
53.902,1136,Potato
53.881,1133,Potato
53.86,1153,Potato
53.839,1172,Potato
53.818,1136,Potato
53.797,1183,Potato
53.775,1202,Potato
53.754,1126,Potato
53.733,1140,Potato
53.712,1197,Potato
53.691,1180,Potato
