Created as New Dataset,Sample 303 By iruser Date Friday, March 13 2026
cm-1,%T
3075.00,100.54
3074.00,100.54
3073.00,100.54
3072.00,100.54
3071.00,100.54
3070.00,100.54
3069.00,100.54
3068.00,100.54
3067.00,100.54
3066.00,100.54
3065.00,100.54
3064.00,100.54
3063.00,100.54
3062.00,100.54
3061.00,100.54
3060.00,100.54
3059.00,100.54
3058.00,100.54
3057.00,100.54
3056.00,100.54
3055.00,100.55
3054.00,100.55
3053.00,100.55
3052.00,100.55
3051.00,100.55
3050.00,100.55
3049.00,100.55
3048.00,100.54
3047.00,100.54
3046.00,100.54
3045.00,100.54
3044.00,100.54
3043.00,100.55
3042.00,100.54
3041.00,100.54
3040.00,100.54
3039.00,100.54
3038.00,100.54
3037.00,100.53
3036.00,100.53
3035.00,100.54
3034.00,100.54
3033.00,100.54
3032.00,100.54
3031.00,100.54
3030.00,100.54
3029.00,100.54
3028.00,100.53
3027.00,100.53
3026.00,100.53
3025.00,100.52
3024.00,100.52
3023.00,100.52
3022.00,100.52
3021.00,100.52
3020.00,100.51
3019.00,100.51
3018.00,100.50
3017.00,100.50
3016.00,100.49
3015.00,100.49
3014.00,100.49
3013.00,100.49
3012.00,100.49
3011.00,100.49
3010.00,100.48
3009.00,100.48
3008.00,100.48
3007.00,100.47
3006.00,100.47
3005.00,100.47
3004.00,100.46
3003.00,100.46
3002.00,100.46
3001.00,100.46
3000.00,100.46
2999.00,100.46
2998.00,100.46
2997.00,100.45
2996.00,100.45
2995.00,100.45
2994.00,100.44
2993.00,100.44
2992.00,100.43
2991.00,100.43
2990.00,100.42
2989.00,100.42
2988.00,100.41
2987.00,100.41
2986.00,100.41
2985.00,100.41
2984.00,100.42
2983.00,100.42
2982.00,100.42
2981.00,100.42
2980.00,100.42
2979.00,100.42
2978.00,100.43
2977.00,100.43
2976.00,100.43
2975.00,100.43
2974.00,100.43
2973.00,100.42
2972.00,100.42
2971.00,100.43
2970.00,100.43
2969.00,100.44
2968.00,100.44
2967.00,100.45
2966.00,100.45
2965.00,100.46
